,FIG4|9896,HERPUD2|64224,HNRNPD|3184,UBE2R2|54926,TYK2|7297,EXOSC10|5394,ZNF143|7702,ZMYND11|10771,HNRNPA2B1|3181,CCDC55|84081,RAB2B|84932,PEX11B|8799,NAIF1|203245,DCP1B|196513,KAT5|10524,SAR1A|56681,LUZP6|767558,SMAD4|4089,ABCF1|23,ZNF777|27153,HNRNPL|3191,COBRA1|25920,DAZAP2|9802,MEN1|4221,SNIP1|79753,SPPL3|121665,HNRNPK|3190,SAFB2|9667,RUNDC1|146923,BANP|54971,THAP6|152815,EIF4ENIF1|56478,SP2|6668,EIF3J|8669,TBP|6908,ANAPC2|29882,UVRAG|7405,ZNF566|84924,CELF1|10658,ECD|11319,CUL1|8454,MED17|9440,CEPT1|10390,IFT57|55081,GLT8D1|55830,QRICH1|54870,C9orf78|51759,UBAC2|337867,LIN7C|55327,FUBP3|8939,FAM160A2|84067,ZXDC|79364,C2orf3|6936,DDX1|1653,RER1|11079,SAFB|6294,FLII|2314,ZER1|10444,FAM149B1|317662,JOSD1|9929,GPN3|51184,DBR1|51163,ARHGEF9|23229,C17orf39|79018,ARHGAP17|55114,ADCK1|57143,MPPE1|65258,MAP3K7|6885,CETN3|1070,WSB2|55884,SURF6|6838,VPS29|51699,PITPNB|23760,HNRNPH3|3189,BBS2|583,COX15|1355,ACAD9|28976,EIF3L|51386,PRPSAP2|5636,MFAP1|4236,POT1|25913,FNTB|2342,MEGF8|1954,SNRNP48|154007,HECTD3|79654,SRPR|6734,ARHGEF5|7984,SLC24A1|9187,CTCF|10664,CSDE1|7812,MYNN|55892,SLAIN2|57606,MATR3|9782,NSMCE4A|54780,SNAPIN|23557,OS9|10956,VPS52|6293,GOSR1|9527,RARS2|57038,CNOT2|4848
11,1.1171859834815e-08,1.50701334490303e-08,2.0109244924175e-08,2.77007821173154e-09,4.69843296888623e-09,6.25280905924636e-09,1.0831421519735e-08,1.6674355272128e-08,9.20006826806311e-09,1.02981114920412e-08,8.77963004434438e-09,1.24271928809688e-08,8.80475701368112e-09,0,3.21110394531415e-08,6.59305823461036e-09,1.13785273362641e-08,4.39079224539882e-09,9.2198670865998e-09,1.10510133836077e-08,1.66544128595061e-08,7.28397734634066e-09,2.2952358065156e-08,4.36214842046742e-09,8.533903006878e-09,6.79093056653493e-09,1.00826761857324e-08,4.72146680152094e-09,1.91668842818737e-09,8.5249651327942e-09,1.51707954469249e-08,7.0708361976886e-09,1.40090296138257e-08,8.00991290499639e-09,1.38377014159979e-08,5.70442005004009e-09,9.29140427958053e-09,7.47377940685162e-10,9.97573498399903e-09,1.34943649859098e-08,1.32780040594348e-08,9.39196766419494e-09,1.59137347495388e-08,3.10649063992673e-09,3.82902877355735e-09,4.93124591515027e-09,6.93673054174845e-09,5.78583151131206e-09,9.45739701858443e-09,8.5466257774814e-09,3.99183003424984e-09,1.57028881869078e-09,1.04904236764493e-08,1.0810241861627e-08,5.26397151754803e-09,5.76791857633069e-09,3.72021871105064e-09,3.29089686396937e-09,1.06209585411647e-08,8.34865316259044e-09,1.96800952430144e-08,6.94043634564805e-09,2.99233240627366e-09,3.58436945624144e-09,2.67204381737078e-09,2.29113216303218e-08,2.24659895639913e-08,8.17475841336806e-09,3.46011183773938e-08,1.36333561337016e-08,3.36480516772788e-09,2.11789585700023e-08,2.06936461870781e-08,6.25595787402733e-09,8.45330311882306e-09,2.70306832313813e-09,7.03061320048518e-09,2.24927955694579e-08,5.8839286667786e-09,1.33950903656598e-08,1.00271610375792e-08,4.17916074283866e-09,3.67585800724953e-09,4.85555113780644e-09,3.37282549728378e-09,1.23382941242638e-08,1.0117202762151e-08,1.14039239773261e-08,8.15675070921736e-09,6.77559629629097e-09,1.28449701401356e-08,1.22056268361123e-08,8.26475352037901e-09,2.11510820144207e-08,1.8586627167738e-08,6.32783838630512e-09,6.92664252456194e-09,3.3134927777796e-09,1.25087289579e-08,6.93508567396058e-09
12,3.76715959063416e-09,5.11236312818489e-09,7.73436105989995e-09,1.34875672359692e-09,5.76900510857109e-09,2.98818766544219e-09,2.51146599227029e-09,7.70860327797644e-09,3.18500252770564e-09,3.81142851634684e-09,5.47127609155268e-09,8.47385494584741e-09,1.1158701236661e-08,1.6933837670513e-09,1.62817376547137e-08,4.99291768246118e-09,2.46722140718053e-09,1.26489855066729e-09,1.02142547391242e-09,1.1289252858225e-08,6.3927237404995e-09,1.06346195740291e-08,8.71133239971148e-09,4.21088053144219e-09,4.31880618401133e-09,4.4369863324283e-09,2.81079907013776e-09,3.00526250804376e-09,1.58113772978544e-09,8.45649178107462e-09,1.15197583146133e-08,0,2.41733683660626e-09,3.11458205109854e-09,6.13690700714696e-09,5.3716313997083e-09,3.39315886419646e-09,4.38120759469079e-10,6.90418104507758e-09,6.43844544188147e-09,1.94540166810533e-09,4.15863019090452e-09,1.61045821929384e-08,2.73602800092383e-09,7.27833292652628e-09,2.65325802489807e-09,7.65289421158164e-09,9.53404463457911e-10,6.0119093938879e-09,7.65457018541052e-09,3.16914904117269e-09,2.41335993157202e-09,9.66709171460651e-10,7.49654794588386e-09,3.76592385933049e-09,3.51378547715239e-09,1.73108240058781e-09,4.05656120000443e-09,3.91710337742519e-09,2.70861658375139e-09,2.33195470303432e-09,9.04270598099648e-09,8.442574997352e-10,1.84332120278902e-09,1.61768321320702e-09,9.53150773462447e-09,1.08496046701699e-08,1.68451481358308e-09,4.53467588586803e-08,7.56303589904214e-09,3.86393854088747e-09,8.67844136514285e-09,1.1803657458105e-09,2.70851903047278e-09,7.34943589908379e-09,3.06228093471478e-10,6.08293744184116e-09,5.7967757470551e-10,1.77216394884697e-09,5.49858133308244e-09,4.67634165139443e-09,2.04238760358132e-09,6.26543390753241e-09,2.25469734515234e-09,2.88928731285922e-09,6.4115192593183e-09,6.1423891167822e-09,2.25133707802009e-09,7.06422357934541e-09,1.98073247805376e-09,7.99927851967882e-09,8.1062640219876e-09,2.46938999009711e-09,1.01633932201117e-08,6.65071197464299e-09,3.12702751182997e-09,1.82039845155175e-09,8.21906766032977e-10,5.1747001187338e-09,1.64948079114399e-09
13,1.25109554472599e-08,2.36459399139107e-08,1.98542058862218e-08,3.3797980104086e-09,1.55202571111497e-08,7.614781684943e-09,1.6037624565279e-08,2.26230652522379e-08,1.01710547430704e-08,1.00173968328642e-08,1.39748458723944e-08,1.89604084348148e-08,1.57400484139729e-08,1.82541958200491e-08,3.41899084292025e-08,8.97018954890078e-09,1.18672348546124e-08,1.08361908523619e-08,8.80186025524253e-09,2.04711889286884e-08,1.73710839648153e-08,9.75755065266373e-09,3.60974995757082e-08,1.2176703616622e-08,1.1089020916277e-08,1.26871771681234e-08,1.07203905952774e-08,9.09410855200303e-09,6.4071107211793e-09,1.67450597017672e-08,1.81538166750149e-08,1.28967385504248e-08,1.4413596943618e-08,6.77067201410135e-09,2.1135517076915e-08,8.4799323871292e-09,1.54517538267508e-08,1.01020952111343e-08,2.16165436029284e-08,1.56733348710841e-08,1.46427960732997e-08,1.24377337657186e-08,2.47586863312026e-08,4.74769957319197e-09,8.84099982034642e-09,9.73625472454559e-09,8.31936207119312e-09,4.85793862394559e-09,1.6486879019939e-08,1.49103427773284e-08,9.28112524350434e-09,4.08002488925995e-09,8.3338041994849e-09,1.35590650748467e-08,5.78316715581289e-09,1.06018666371162e-08,4.03547201791556e-09,4.39426322216884e-09,1.02931847033365e-08,4.42684217335746e-09,2.80010288228948e-08,1.37596012611061e-08,1.18882569555341e-08,6.74591131544369e-09,1.0633971103858e-08,4.487848830285e-08,2.36057906642315e-08,1.25381809979661e-08,3.79559973913538e-08,1.24258042587635e-08,1.07824889838705e-08,3.11838793908627e-08,1.62929677236841e-08,1.04948654837074e-08,1.60176359640292e-08,2.86595329396784e-09,8.05314406568485e-09,5.1491547270179e-08,5.4393721493334e-09,1.22857528705268e-08,1.11948045585093e-08,1.48471264560169e-08,1.20829084360317e-08,1.19321512874434e-08,7.28038509905548e-09,1.91474742615518e-08,8.13534158473993e-09,9.4195492601388e-09,1.53510990869307e-08,5.97809789364736e-09,1.61107673170977e-08,1.33445216891936e-08,1.16130658603277e-08,2.05415659554531e-08,1.73751666464655e-08,1.01744043342389e-08,8.3298201865704e-09,5.72729127560375e-09,1.61222597600578e-08,1.33260114004957e-08
14,8.26296230595337e-09,1.30320339729198e-08,1.92458579173525e-08,9.45605443149801e-09,1.49593878289269e-08,1.94275085482215e-08,1.22675096558119e-08,0,1.02626404252071e-08,1.05954709257882e-08,1.07212101982119e-08,1.52117303669654e-08,1.38782090372486e-08,1.62891532066406e-08,1.46898619749303e-08,3.03580925735118e-09,1.04400392738392e-08,5.92919701923568e-09,8.05782840884023e-09,1.43304761454698e-08,2.62957479175214e-08,1.73979192231242e-08,1.25392152103543e-08,1.81540367113969e-08,1.75187587765978e-08,5.35322899096654e-09,1.31393801596439e-08,9.72810599607883e-09,4.96635055481375e-09,1.1097256860876e-08,1.43627494016232e-08,1.31462258323668e-08,1.28521838136344e-08,2.01743685234419e-08,1.0608418882565e-08,1.95642353093354e-08,7.70278232227319e-09,9.15203591465335e-09,1.56584412276878e-08,4.64975192635757e-09,1.72719217142043e-08,7.23936845975796e-09,1.6829497592979e-08,3.87696174212186e-09,2.60153938336854e-08,2.00574568000103e-08,1.48313377738255e-08,4.49515389484847e-09,8.55651860465841e-09,1.4117079629959e-08,7.9482278768723e-09,6.95267680230562e-09,7.43271816137384e-09,1.23834679216607e-08,8.81141418754279e-09,1.37739478155646e-08,3.38637911271875e-09,6.83838821524076e-09,3.8674715792833e-09,9.1439221361353e-09,1.81387603430284e-08,2.19161885971521e-08,8.19648020568638e-09,7.78309892989424e-09,9.2796990558263e-09,3.11332760630062e-08,9.74654048862633e-09,8.59714019972962e-09,4.93097521407809e-08,4.52250600867866e-09,1.59103999005066e-08,2.09988943643257e-08,1.79211248959578e-08,7.36747497314339e-09,6.0049767033805e-09,8.47669616722075e-10,2.29204773756717e-08,4.17829972592824e-08,9.22620664235949e-09,2.68712043637211e-08,1.39786349992653e-08,1.30768452543765e-08,7.66879289277089e-09,4.74562299389846e-09,6.47771539252782e-09,1.35978039409359e-08,7.5089463158226e-09,7.31416881160809e-09,5.2066335798584e-09,6.45017462781238e-09,2.53456499861212e-08,7.97382743030405e-09,1.15934586959172e-08,8.2701927002415e-09,1.90081856688664e-08,7.04073372683223e-09,7.46422006144655e-09,5.09680986618097e-09,1.59715635185848e-08,9.78975855846665e-09
15,9.51332951366819e-09,1.71390660735831e-08,2.09379225250682e-08,6.88297737053393e-09,1.32944595917336e-08,7.92010249420901e-09,1.70958498152085e-08,2.04137766754749e-08,9.17389376705956e-09,1.10943070397559e-08,1.25871180531941e-08,1.30003010931702e-08,1.61019742132824e-08,1.94234636813273e-08,3.15905973837054e-08,1.17530234078484e-08,9.65386061822381e-09,3.53081051907539e-09,5.90748555938988e-09,2.1752827246299e-08,2.14501037802444e-08,1.35379044692863e-08,2.67845047753445e-08,7.74376839671045e-09,9.9466775739604e-09,1.1868434459665e-08,1.30421760075711e-08,8.37492955809351e-09,3.10383474459153e-09,1.322962521725e-08,2.41521945123015e-08,1.34147699688014e-08,1.23687492946249e-08,1.11230288181335e-08,1.98896421569287e-08,1.74194075467482e-08,9.80755123250632e-09,1.05010941311263e-08,1.78753918347424e-08,1.04163356239825e-08,1.2855044011147e-08,1.12601227099138e-08,2.43468653182867e-08,6.0437932698695e-09,1.78854576707106e-08,1.52577460376238e-08,1.9775054868699e-08,3.38984950553446e-09,1.43233151373831e-08,2.06496598791418e-08,1.06170226651479e-08,7.56673108273002e-09,1.53504454583142e-08,9.69887965092552e-09,4.14267959160758e-09,9.6728176381253e-09,3.12905642369698e-09,6.36248760116242e-09,8.64230256662366e-09,5.18094488476333e-09,3.96180159031874e-08,2.25712287026541e-08,5.9193495693108e-09,4.22089917466749e-09,7.56160996563056e-09,1.73590320986597e-08,5.18001789995764e-09,1.17291536015589e-08,8.39618094386919e-08,7.41266954966275e-09,1.3341159633617e-08,2.81853479848789e-08,1.29515861493181e-08,9.23133998516748e-09,1.19094090914133e-08,1.91240523454584e-09,1.51469492213453e-08,4.67320033847708e-08,9.27521733755235e-09,2.02716347494635e-08,1.46120364607706e-08,1.23232926744671e-08,5.99342770215287e-09,7.85317984314149e-09,2.95363778387197e-09,1.56294676689845e-08,6.93495828341806e-09,1.30389040861374e-08,1.37837104401226e-08,7.11408256775787e-09,2.5962484832729e-08,1.13427163728805e-08,1.38173146048555e-08,2.88691673595973e-08,1.02430221909519e-08,9.83435875169356e-09,6.46963380297861e-09,5.54832440433591e-09,1.49725090725471e-08,1.02955497371043e-08
16,6.4046585615894e-09,1.00876724010789e-08,1.00970025942793e-08,3.36893238960305e-09,7.59236262647985e-09,3.0482455947354e-09,5.50776910437554e-09,1.4135178873377e-08,4.19718658343205e-09,5.04176740583152e-09,8.95108098360476e-09,8.38951840056902e-09,1.59676693263457e-08,7.96582674640196e-09,2.19659281763766e-08,1.49248136727246e-08,4.88159308133747e-09,1.58678509513463e-09,2.26118230641911e-09,1.54105019069748e-08,8.11840201218226e-09,1.6060882190414e-08,2.04832082648669e-08,9.78924783439644e-09,6.64328821889574e-09,7.94798126040372e-09,4.87129853463423e-09,4.36765709857625e-09,2.82875254655513e-09,6.23562898926125e-09,9.83203477961349e-09,4.41436439656547e-09,5.99311142271569e-09,3.75600417532468e-09,9.3351490515833e-09,7.85109153065566e-09,4.66798298232618e-09,3.41520855926539e-09,7.53015512462656e-09,1.19947028880461e-08,4.87052130403124e-09,4.12770948029906e-09,1.25743027258357e-08,9.1459034608077e-10,1.18597609835633e-08,6.72041748864418e-09,9.94847901198572e-09,1.82057214741328e-09,6.39880164603821e-09,9.85586914103324e-09,5.23716578696742e-09,2.99460084513592e-09,6.42233673059573e-09,3.73633126337266e-09,3.02769974435958e-09,4.86712916636408e-09,2.6846674889294e-09,9.95818613144228e-09,1.15952577321504e-08,3.80927471420201e-09,1.57400436865207e-08,1.19232953386627e-08,7.8195673096941e-09,2.54078960214803e-09,5.67597169276642e-09,2.25406552040113e-08,1.1724133652801e-08,4.38741202638112e-09,3.41505645014746e-08,1.01247560266212e-08,1.16414972293088e-08,1.40714336470525e-08,5.90864253359088e-09,6.89593810573258e-09,6.03359233142719e-09,2.80746004207533e-09,9.13355004903963e-09,1.46613325413171e-08,3.26499726280863e-09,1.00543056533363e-08,7.88273154986313e-09,1.00905250832873e-08,1.82391746515761e-08,2.48799686605137e-09,3.75924776987795e-09,1.19161706839547e-08,4.69333996173827e-09,9.14406388068792e-09,7.08889054117935e-09,1.19231326839062e-09,9.03413140743011e-09,5.94624609966668e-09,2.99059641528309e-09,2.01317310192111e-08,1.14936506733747e-08,6.57101096401597e-09,3.46153637730094e-09,1.33235553752791e-09,9.26826600451825e-09,4.30445507516481e-09
17,7.76558285141789e-09,2.3233717773265e-08,3.16013393042118e-08,9.32248914748019e-09,1.33838120045401e-08,1.68243026123277e-08,2.02576955034046e-08,2.15021771932751e-08,1.3942558087416e-08,1.73434615910897e-08,1.7507157400395e-08,5.50994383068363e-08,3.01091099559852e-08,1.70230894591476e-08,4.61137939726736e-08,1.39135608865399e-08,1.41971031100088e-08,1.23218736784123e-08,9.28548415577029e-09,2.60012630231325e-08,2.75929420846158e-08,2.50741489084713e-08,4.06079445401554e-08,1.34431275654803e-08,1.58757487369583e-08,2.00634161391614e-08,1.82040938976219e-08,1.12136446808103e-08,5.19713086005323e-09,1.42619156204011e-08,2.31436421453775e-08,1.63960675879872e-08,1.52952869264415e-08,1.61080053926692e-08,2.14434843380656e-08,2.12881424427664e-08,2.4637547873031e-08,1.78739128918213e-08,2.80620290830283e-08,1.48979328784172e-08,1.88486783814486e-08,1.29659495606767e-08,5.13795957612081e-08,6.54633977477562e-09,1.22933342271887e-08,1.32651490475637e-08,3.20268755288996e-08,6.52729676599684e-09,1.38148399673117e-08,3.32531284362566e-08,1.45403493983299e-08,4.93662761740194e-09,1.13929767759451e-08,1.38315607920546e-08,5.89368132996081e-09,1.25108171046688e-08,3.96500816272309e-09,9.51982555005096e-09,1.16780634387844e-08,8.5694275331182e-09,4.80636262314219e-08,1.83549547691313e-08,5.39350051538493e-09,7.10608023910278e-09,9.55972503344108e-09,3.69390625737302e-08,1.88547025613969e-08,1.35802281522622e-08,7.93085948754545e-08,1.66911323464612e-08,2.2723569281822e-08,4.5295984763386e-08,2.80582326622245e-08,1.12810844486075e-08,1.5926152312149e-08,2.12673173214247e-09,9.31516206602069e-09,4.97194481000544e-08,1.07945795430333e-08,2.2985575111576e-08,1.32026909726059e-08,1.52353282209588e-08,9.81281491334031e-09,1.30155944370705e-08,4.27632409371564e-09,2.09341515778206e-08,1.24816023431622e-08,6.02829760799546e-09,1.97471077139515e-08,8.59704421773176e-09,1.92744038981075e-08,1.27253552019342e-08,1.77037470262704e-08,2.7847990805883e-08,4.19073416206911e-08,1.23177629722032e-08,7.83378380246681e-09,6.88561182315683e-09,1.50411109753912e-08,1.45112481115315e-08
18,6.26712000917889e-09,1.35998044324928e-08,1.20053772615712e-08,5.87134094079374e-09,1.28942255934638e-08,5.5904654031398e-09,7.81717982819406e-09,1.11625115218495e-08,5.95262635243029e-09,6.58003245796089e-09,7.13504345499329e-09,1.01679132398646e-08,1.91311575520808e-08,7.55669076905768e-09,2.44796858643696e-08,8.94355873341635e-09,8.82073461961276e-09,4.04099605433367e-09,6.54586959977957e-09,2.43644179609247e-08,1.3266318964968e-08,2.17310517377772e-08,2.13099584272893e-08,1.1173383060117e-08,7.15497668545817e-09,1.23388111481849e-08,9.0012859003556e-09,7.92996126796337e-09,4.71951390817445e-09,1.48411586608406e-08,1.1993739281898e-08,7.58240230343183e-09,1.24121180759014e-08,8.95507795197447e-09,1.18031926431323e-08,2.10835522113635e-08,8.53032441808072e-09,5.41272460781214e-09,1.40005344403592e-08,9.43488020585498e-09,7.76259012765965e-09,7.76930592943713e-09,2.05962546936901e-08,4.58734153662063e-09,1.29046144669266e-08,1.48679869903608e-08,2.18204431633771e-08,3.6195084071315e-09,6.17428065452602e-09,1.70125179049382e-08,8.51807721306027e-09,6.29967337902644e-09,5.11585792651198e-09,5.88413408365267e-09,4.57334560904899e-09,7.8211799589383e-09,3.5031422685191e-09,1.04769261465133e-08,5.08233441739094e-09,7.48240184825774e-09,2.69615133808922e-08,1.55028962882153e-08,2.52859046111427e-09,4.8916962933763e-09,1.48742185809783e-08,2.55216053306738e-08,1.06708987540447e-08,8.46577653156945e-09,4.97521096340775e-08,6.82673110898298e-09,1.85240212654074e-08,2.31417663625798e-08,8.99422799322313e-09,5.7952619945158e-09,7.92073966844646e-09,1.03169754932283e-09,1.52106517061952e-08,1.74367634510125e-08,6.08442492134299e-09,1.70909721513075e-08,5.63371742824752e-09,1.65312357575771e-08,1.11808127454982e-08,4.64788514868932e-09,4.36406898616657e-09,1.44783805424201e-08,1.19702498235054e-08,5.25682873280516e-09,1.14125149446582e-08,3.80951253250629e-09,1.38589092311348e-08,8.60775710278116e-09,7.35130243323449e-09,1.26038298428818e-08,1.3368864273535e-08,8.5834753641634e-09,5.07094177766444e-09,3.5157619561128e-09,7.04272966883793e-09,7.20471141378789e-09
19,6.60713933832712e-09,1.18621300336122e-08,1.58540191275156e-08,6.46138800855079e-09,5.59133248799624e-09,6.98703347605431e-09,1.2174797614516e-08,1.2915261846714e-08,8.27280648518562e-09,9.63606878179461e-09,7.85626332698372e-09,1.6305076200965e-08,1.66727498957053e-08,8.53938251480337e-09,2.52953412365452e-08,1.21244429597659e-08,1.00051971163338e-08,6.29021387467404e-09,5.60031025789026e-09,2.01107838291886e-08,1.62555477804711e-08,1.57519983794119e-08,3.38005458254359e-08,1.18504967407254e-08,8.875798154602e-09,1.12224914931079e-08,1.1171929391535e-08,8.84791840988716e-09,3.92531351048288e-09,1.21454988466318e-08,1.95639239093136e-08,8.18988006151908e-09,1.14218834462659e-08,9.5915857353597e-09,1.45631606240378e-08,1.81712896211602e-08,9.13164581893936e-09,9.52445140872237e-09,1.80987885366664e-08,1.18792399742549e-08,1.20752776825666e-08,8.73638575994878e-09,2.66131493495531e-08,4.24631611335024e-09,1.78067075289747e-08,1.59743991703549e-08,2.03069153324075e-08,2.47830179189433e-09,1.0860396581227e-08,1.61096453710565e-08,1.05450124790696e-08,7.31820972593472e-09,9.40053281716185e-09,1.00604488776913e-08,3.45789294843073e-09,6.7075055100645e-09,2.94381080329461e-09,8.92035308431653e-09,6.19098240946944e-09,5.50922047299934e-09,3.54383728232269e-08,1.91400227290411e-08,2.55810318626171e-09,4.98325381553183e-09,9.11623455556915e-09,1.91690337764576e-08,1.64906044642999e-08,9.80803383469432e-09,6.59280693094767e-08,5.63672834424868e-09,1.59699041204285e-08,3.23380653202589e-08,1.02273680012977e-08,7.66153131626619e-09,1.1061211198979e-08,1.53835511834231e-09,1.82343407499881e-08,2.99242849601203e-08,6.38587635310888e-09,1.77859160859481e-08,9.78056059120076e-09,1.37623820375752e-08,9.1462779115255e-09,6.34389747172478e-09,4.42850901686227e-09,1.80625231588855e-08,9.63418183083594e-09,1.06378182280068e-08,1.09440119220126e-08,5.5186186796797e-09,2.23260652853439e-08,9.38011917234256e-09,1.14954542161807e-08,1.42960825228844e-08,1.10953665228877e-08,1.23772396946812e-08,6.51553086373351e-09,4.68105534704628e-09,9.63262497196874e-09,9.79174784652287e-09
20,2.28486495596781e-09,6.85445147721326e-09,6.86426500472644e-09,3.6761111741752e-09,1.05578217378935e-08,3.69910851382594e-09,4.80197148845958e-09,4.63856578483312e-09,3.73546359649158e-09,3.75704964331401e-09,5.95957760964379e-09,6.43380532452619e-09,1.05932863623035e-08,1.05834173131713e-09,2.08229162647544e-08,8.51617101748439e-09,5.31894956425927e-09,1.47604611856478e-09,2.37728711886786e-09,2.34041365037741e-08,1.13480761366685e-08,9.86382717719689e-09,1.16075428396695e-08,1.18514460231948e-08,4.65429209912782e-09,7.22848175984189e-09,3.46823218946131e-09,6.39539252785717e-09,3.31726889116247e-09,7.99729848116515e-09,8.83911006330043e-09,4.18244114943814e-09,4.76234475729586e-09,2.85278104466625e-09,9.57236002012095e-09,7.42182347977488e-09,5.13432658860959e-09,3.14523324734232e-09,8.75883272622662e-09,5.59140429255018e-09,1.15424427091449e-08,4.47043056617969e-09,7.36533154416288e-09,3.69005498220933e-09,1.26327218970373e-08,7.7094183102933e-09,5.19545369895548e-09,3.08853791396189e-09,6.45218910934609e-09,7.6995464005945e-09,6.69656466364904e-09,2.73723616426942e-09,4.54965794397838e-09,4.11948808537195e-09,4.45471541898299e-09,5.14599476957189e-09,2.29684075782462e-09,4.91803989308826e-09,3.80300112002245e-09,5.12493843086454e-09,1.22533135155716e-08,1.34622329243663e-08,8.26810766173799e-09,3.67393900992471e-09,2.03798296354603e-09,2.36261322943003e-08,1.538663016614e-08,3.79690676624646e-09,4.38178245816468e-08,1.32996194316202e-08,7.49445130972581e-09,1.68964495814447e-08,6.00059782036503e-09,4.42721180805121e-10,3.57681523378731e-09,9.25678974287683e-10,1.5737930753114e-08,1.9301178646749e-08,3.13086405789103e-09,9.38278390021971e-09,7.20050009561269e-09,1.52985558237198e-08,1.25537286366746e-08,2.13058621523317e-09,2.72370653655054e-09,1.23886590232505e-08,8.55522691946811e-09,5.53750767312488e-09,2.42628839577191e-09,1.71461098437685e-09,7.94214043947889e-09,5.25285421211162e-09,3.10405559645735e-09,7.66782076587099e-09,1.84793453767872e-08,8.49255048777017e-09,4.12428805249642e-09,1.60589362666502e-09,9.17319575525239e-09,3.51440929630955e-09
21,9.01239107047128e-09,9.30453463902653e-09,2.21352259963952e-08,2.62696802794406e-09,1.00114581989167e-08,5.74524894545238e-09,1.60759633142579e-08,1.60329672096954e-08,6.75038482905235e-09,1.0606235567793e-08,2.16317545114855e-08,1.41832674679158e-08,5.90671994297921e-09,6.76590307126288e-09,3.33982613608988e-08,9.68353281312624e-09,4.42277295979488e-09,8.35169179072045e-09,7.59321999577707e-09,8.9728180157275e-09,2.15057933258794e-08,6.8372301121465e-09,2.87302180401206e-08,5.20803313186341e-09,1.29863808187229e-08,1.07480954459728e-08,1.03942490587757e-08,8.15330753631858e-09,4.19065713313035e-09,7.63041349875763e-09,1.88950582960356e-08,6.07147529936638e-09,1.3073293229049e-08,7.91860891662975e-09,1.70638326473568e-08,6.38040104843101e-09,1.26433604194068e-08,6.61330751211843e-09,1.73503087130075e-08,1.84887028260381e-08,3.52877812242814e-09,1.17874261431635e-08,3.87266381575667e-08,7.43299765422579e-09,5.8575943118879e-09,7.23776998331458e-09,8.12012747442644e-09,6.02652965902568e-09,2.1243968378337e-08,1.35578926024808e-08,1.10035821727081e-08,2.90144190094278e-09,2.02508389317478e-08,2.5958409673527e-08,6.10347520455081e-09,8.44788193992214e-09,3.37545900515196e-09,5.20933222804278e-09,6.589520033375e-09,1.11951540760291e-08,2.44072713293627e-08,1.09399025641984e-08,9.54041919105248e-09,4.32635740398555e-09,8.34122042319422e-09,1.86525145477549e-08,2.85100740649782e-08,1.0941309319165e-08,3.80349284004247e-08,1.36866222514427e-08,6.34336116315149e-09,2.56687520607365e-08,1.37312286590597e-08,1.43025767484434e-08,1.07114402683014e-08,1.07927145291775e-09,4.981596771981e-09,2.37551045185928e-08,8.90041617478025e-09,8.72135420884118e-09,5.02703524247537e-09,9.07463155259669e-09,7.734776927933e-09,9.5664259927914e-09,3.20905727748683e-09,2.06601020197357e-08,2.58379299549078e-09,3.50452669558372e-09,8.91099181508024e-09,5.58595556833389e-09,1.77985924213335e-08,1.07457345331223e-08,1.04684916770406e-08,1.84120701696485e-08,9.76197510902291e-09,8.17755152210175e-09,6.5966690319148e-09,5.57535991250214e-09,1.4390817300451e-08,1.0797965600264e-08
